"PassengerId","Survived","Pclass","Name","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked","Titles","last_name","iTitles","Family_size","logFare","cabin_l","ticket_t"
1118,NA,3,"Asplund, Mr. Johan Charles",1,23,0,0,"350054",7.7958,"",3,"Mr","Asplund",4,0,2.05358512713461,"",9
1119,NA,3,"McNeill, Miss. Bridget",0,22,0,0,"370368",7.75,"",2,"Miss","McNeill",3,0,2.04769284336526,"",9
1120,NA,3,"Everett, Mr. Thomas James",1,40.5,0,0,"C.A. 6212",15.1,"",3,"Mr","Everett",4,0,2.71469474382088,"",4
1121,NA,2,"Hocking, Mr. Samuel James Metcalfe",1,36,0,0,"242963",13,"",3,"Mr","Hocking",4,0,2.56494935746154,"",9
1122,NA,2,"Sweet, Mr. George Frederick",1,14,0,0,"220845",65,"",3,"Mr","Sweet",4,0,4.17438726989564,"",9
1123,NA,1,"Willard, Miss. Constance",0,21,0,0,"113795",26.55,"",3,"Miss","Willard",3,0,3.27902974768795,"",9
1124,NA,3,"Wiklund, Mr. Karl Johan",1,21,1,0,"3101266",6.4958,"",3,"Mr","Wiklund",4,1,1.87115581420807,"",9
1125,NA,3,"Linehan, Mr. Michael",1,29,0,0,"330971",7.8792,"",2,"Mr","Linehan",4,0,2.06422637587336,"",9
1126,NA,1,"Cumings, Mr. John Bradley",1,39,1,0,"PC 17599",71.2833,"C85",1,"Mr","Cumings",4,1,4.26666207838721,"C",11
1127,NA,3,"Vendel, Mr. Olof Edvin",1,20,0,0,"350416",7.8542,"",3,"Mr","Vendel",4,0,2.06104842056294,"",9
1128,NA,1,"Warren, Mr. Frank Manley",1,64,1,0,"110813",75.25,"D37",1,"Mr","Warren",4,1,4.32081590362899,"D",9
1129,NA,3,"Baccos, Mr. Raffull",1,20,0,0,"2679",7.225,"",1,"Mr","Baccos",4,0,1.9775472339985,"",9
1130,NA,2,"Hiltunen, Miss. Marta",0,18,1,1,"250650",13,"",3,"Miss","Hiltunen",3,2,2.56494935746154,"",9
1131,NA,1,"Douglas, Mrs. Walter Donald (Mahala Dutton)",0,48,1,0,"PC 17761",106.425,"C86",1,"Mrs","Douglas",5,1,4.66744051171422,"C",11
1132,NA,1,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",0,55,0,0,"112377",27.7208,"",1,"Mrs","Lindstrom",5,0,3.32218303393412,"",9
1133,NA,2,"Christy, Mrs. (Alice Frances)",0,45,0,2,"237789",30,"",3,"Mrs","Christy",5,2,3.40119738166216,"",9
1134,NA,1,"Spedden, Mr. Frederic Oakley",1,45,1,1,"16966",134.5,"E34",1,"Mr","Spedden",4,2,4.90156419904189,"E",9
1135,NA,3,"Hyman, Mr. Abraham",1,29,0,0,"3470",7.8875,"",3,"Mr","Hyman",4,0,2.06527922786733,"",9
1136,NA,3,"Johnston, Master. William Arthur Willie""""",1,1,1,2,"W./C. 6607",23.45,"",3,"Master","Johnston",1,3,3.15487049489229,"",21
1137,NA,1,"Kenyon, Mr. Frederick R",1,41,1,0,"17464",51.8625,"D21",3,"Mr","Kenyon",4,1,3.94859598565899,"D",9
1138,NA,2,"Karnes, Mrs. J Frank (Claire Bennett)",0,22,0,0,"F.C.C. 13534",21,"",3,"Mrs","Karnes",5,0,3.04452243772342,"",6
1139,NA,2,"Drew, Mr. James Vivian",1,42,1,1,"28220",32.5,"",3,"Mr","Drew",4,2,3.48124008933569,"",9
1140,NA,2,"Hold, Mrs. Stephen (Annie Margaret Hill)",0,29,1,0,"26707",26,"",3,"Mrs","Hold",5,1,3.25809653802148,"",9
1141,NA,3,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""",0,35,1,0,"2660",14.4542,"",1,"Mrs","Khalil",5,1,2.6709850297652,"",9
1142,NA,2,"West, Miss. Barbara J",0,0.92,1,2,"C.A. 34651",27.75,"",3,"Miss","West",3,3,3.32323584019244,"",4
1143,NA,3,"Abrahamsson, Mr. Abraham August Johannes",1,20,0,0,"SOTON/O2 3101284",7.925,"",3,"Mr","Abrahamsson",4,0,2.07002231976334,"",17
1144,NA,1,"Clark, Mr. Walter Miller",1,27,1,0,"13508",136.7792,"C89",1,"Mr","Clark",4,1,4.91836794684454,"C",9
1145,NA,3,"Salander, Mr. Karl Johan",1,24,0,0,"7266",9.325,"",3,"Mr","Salander",4,0,2.23269896552988,"",9
1146,NA,3,"Wenzel, Mr. Linhart",1,32.5,0,0,"345775",9.5,"",3,"Mr","Wenzel",4,0,2.2512917986065,"",9
1147,NA,3,"MacKay, Mr. George William",1,29,0,0,"C.A. 42795",7.55,"",3,"Mr","MacKay",4,0,2.02154756326093,"",4
1148,NA,3,"Mahon, Mr. John",1,29,0,0,"AQ/4 3130",7.75,"",2,"Mr","Mahon",4,0,2.04769284336526,"",2
1149,NA,3,"Niklasson, Mr. Samuel",1,28,0,0,"363611",8.05,"",3,"Mr","Niklasson",4,0,2.08567209143047,"",9
1150,NA,2,"Bentham, Miss. Lilian W",0,19,0,0,"28404",13,"",3,"Miss","Bentham",3,0,2.56494935746154,"",9
1151,NA,3,"Midtsjo, Mr. Karl Albert",1,21,0,0,"345501",7.775,"",3,"Mr","Midtsjo",4,0,2.0509134580653,"",9
1152,NA,3,"de Messemaeker, Mr. Guillaume Joseph",1,36.5,1,0,"345572",17.4,"",3,"Mr","de Messemaeker",4,1,2.85647020622048,"",9
1153,NA,3,"Nilsson, Mr. August Ferdinand",1,21,0,0,"350410",7.8542,"",3,"Mr","Nilsson",4,0,2.06104842056294,"",9
1154,NA,2,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",0,29,0,2,"29103",23,"",3,"Mrs","Wells",5,2,3.13549421592915,"",9
1155,NA,3,"Klasen, Miss. Gertrud Emilia",0,1,1,1,"350405",12.1833,"",3,"Miss","Klasen",3,2,2.50006616154582,"",9
1156,NA,2,"Portaluppi, Mr. Emilio Ilario Giuseppe",1,30,0,0,"C.A. 34644",12.7375,"",1,"Mr","Portaluppi",4,0,2.54455039854884,"",4
1157,NA,3,"Lyntakoff, Mr. Stanko",1,29,0,0,"349235",7.8958,"",3,"Mr","Lyntakoff",4,0,2.06633097252974,"",9
1158,NA,1,"Chisholm, Mr. Roderick Robert Crispin",1,26,0,0,"112051",0,"",3,"Mr","Chisholm",4,0,0,"",9
1159,NA,3,"Warren, Mr. Charles William",1,29,0,0,"C.A. 49867",7.55,"",3,"Mr","Warren",4,0,2.02154756326093,"",4
1160,NA,3,"Howard, Miss. May Elizabeth",0,22,0,0,"A. 2. 39186",8.05,"",3,"Miss","Howard",3,0,2.08567209143047,"",1
1161,NA,3,"Pokrnic, Mr. Mate",1,17,0,0,"315095",8.6625,"",3,"Mr","Pokrnic",4,0,2.15900336451602,"",9
1162,NA,1,"McCaffry, Mr. Thomas Francis",1,46,0,0,"13050",75.2417,"C6",1,"Mr","McCaffry",4,0,4.32070559854228,"C",9
1163,NA,3,"Fox, Mr. Patrick",1,29,0,0,"368573",7.75,"",2,"Mr","Fox",4,0,2.04769284336526,"",9
1164,NA,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",0,26,1,0,"13508",136.7792,"C89",1,"Mrs","Clark",5,1,4.91836794684454,"C",9
1165,NA,3,"Lennon, Miss. Mary",0,21,1,0,"370371",15.5,"",2,"Miss","Lennon",3,1,2.7408400239252,"",9
1166,NA,3,"Saade, Mr. Jean Nassr",1,29,0,0,"2676",7.225,"",1,"Mr","Saade",4,0,1.9775472339985,"",9
1167,NA,2,"Bryhl, Miss. Dagmar Jenny Ingeborg ",0,20,1,0,"236853",26,"",3,"Miss","Bryhl",3,1,3.25809653802148,"",9
1168,NA,2,"Parker, Mr. Clifford Richard",1,28,0,0,"SC 14888",10.5,"",3,"Mr","Parker",4,0,2.35137525716348,"",12
1169,NA,2,"Faunthorpe, Mr. Harry",1,40,1,0,"2926",26,"",3,"Mr","Faunthorpe",4,1,3.25809653802148,"",9
1170,NA,2,"Ware, Mr. John James",1,30,1,0,"CA 31352",21,"",3,"Mr","Ware",4,1,3.04452243772342,"",4
1171,NA,2,"Oxenham, Mr. Percy Thomas",1,22,0,0,"W./C. 14260",10.5,"",3,"Mr","Oxenham",4,0,2.35137525716348,"",21
1172,NA,3,"Oreskovic, Miss. Jelka",0,23,0,0,"315085",8.6625,"",3,"Miss","Oreskovic",3,0,2.15900336451602,"",9
1173,NA,3,"Peacock, Master. Alfred Edward",1,0.75,1,1,"SOTON/O.Q. 3101315",13.775,"",3,"Master","Peacock",1,2,2.62285535503898,"",17
1174,NA,3,"Fleming, Miss. Honora",0,22,0,0,"364859",7.75,"",2,"Miss","Fleming",3,0,2.04769284336526,"",9
1175,NA,3,"Touma, Miss. Maria Youssef",0,9,1,1,"2650",15.2458,"",1,"Miss","Touma",3,2,2.7243040552851,"",9
1176,NA,3,"Rosblom, Miss. Salli Helena",0,2,1,1,"370129",20.2125,"",3,"Miss","Rosblom",3,2,3.00630122490323,"",9
1177,NA,3,"Dennis, Mr. William",1,36,0,0,"A/5 21175",7.25,"",3,"Mr","Dennis",4,0,1.98100146886658,"",1
1178,NA,3,"Franklin, Mr. Charles (Charles Fardon)",1,29,0,0,"SOTON/O.Q. 3101314",7.25,"",3,"Mr","Franklin",4,0,1.98100146886658,"",17
1179,NA,1,"Snyder, Mr. John Pillsbury",1,24,1,0,"21228",82.2667,"B45",3,"Mr","Snyder",4,1,4.40996640854943,"B",9
1180,NA,3,"Mardirosian, Mr. Sarkis",1,29,0,0,"2655",7.2292,"F E46",1,"Mr","Mardirosian",4,0,1.97812837997935,"F",9
1181,NA,3,"Ford, Mr. Arthur",1,29,0,0,"A/5 1478",8.05,"",3,"Mr","Ford",4,0,2.08567209143047,"",1
1182,NA,1,"Rheims, Mr. George Alexander Lucien",1,29,0,0,"PC 17607",39.6,"",3,"Mr","Rheims",4,0,3.67882911826043,"",11
1183,NA,3,"Daly, Miss. Margaret Marcella Maggie""""",0,30,0,0,"382650",6.95,"",2,"Miss","Daly",3,0,1.9387416595767,"",9
1184,NA,3,"Nasr, Mr. Mustafa",1,29,0,0,"2652",7.2292,"",1,"Mr","Nasr",4,0,1.97812837997935,"",9
1185,NA,1,"Dodge, Dr. Washington",1,53,1,1,"33638",81.8583,"A34",3,"Others","Dodge",7,2,4.40498970368517,"A",9
1186,NA,3,"Wittevrongel, Mr. Camille",1,36,0,0,"345771",9.5,"",3,"Mr","Wittevrongel",4,0,2.2512917986065,"",9
1187,NA,3,"Angheloff, Mr. Minko",1,26,0,0,"349202",7.8958,"",3,"Mr","Angheloff",4,0,2.06633097252974,"",9
1188,NA,2,"Laroche, Miss. Louise",0,1,1,2,"SC/Paris 2123",41.5792,"",1,"Miss","Laroche",3,3,3.72760004222554,"",12
1189,NA,3,"Samaan, Mr. Hanna",1,31,2,0,"2662",21.6792,"",1,"Mr","Samaan",4,2,3.07635327552161,"",9
1190,NA,1,"Loring, Mr. Joseph Holland",1,30,0,0,"113801",45.5,"",3,"Mr","Loring",4,0,3.8177123259569,"",9
1191,NA,3,"Johansson, Mr. Nils",1,29,0,0,"347467",7.8542,"",3,"Mr","Johansson",4,0,2.06104842056294,"",9
1192,NA,3,"Olsson, Mr. Oscar Wilhelm",1,32,0,0,"347079",7.775,"",3,"Mr","Olsson",4,0,2.0509134580653,"",9
1193,NA,2,"Malachard, Mr. Noel",1,29,0,0,"237735",15.0458,"D",1,"Mr","Malachard",4,0,2.71109888248023,"D",9
1194,NA,2,"Phillips, Mr. Escott Robert",1,43,0,1,"S.O./P.P. 2",21,"",3,"Mr","Phillips",4,1,3.04452243772342,"",14
1195,NA,3,"Pokrnic, Mr. Tome",1,24,0,0,"315092",8.6625,"",3,"Mr","Pokrnic",4,0,2.15900336451602,"",9
1196,NA,3,"McCarthy, Miss. Catherine Katie""""",0,22,0,0,"383123",7.75,"",2,"Miss","McCarthy",3,0,2.04769284336526,"",9
1197,NA,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",0,64,1,1,"112901",26.55,"B26",3,"Mrs","Crosby",5,2,3.27902974768795,"B",9
1198,NA,1,"Allison, Mr. Hudson Joshua Creighton",1,30,1,2,"113781",151.55,"C22 C26",3,"Mr","Allison",4,3,5.02091560350381,"C",9
1199,NA,3,"Aks, Master. Philip Frank",1,0.83,0,1,"392091",9.35,"",3,"Master","Aks",1,1,2.2353763433006,"",9
1200,NA,1,"Hays, Mr. Charles Melville",1,55,1,1,"12749",93.5,"B69",3,"Mr","Hays",4,2,4.53796143629464,"B",9
1201,NA,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",0,45,1,0,"350026",14.1083,"",3,"Mrs","Hansen",5,1,2.64676327667848,"",9
1202,NA,3,"Cacic, Mr. Jego Grga",1,18,0,0,"315091",8.6625,"",3,"Mr","Cacic",4,0,2.15900336451602,"",9
1203,NA,3,"Vartanian, Mr. David",1,22,0,0,"2658",7.225,"",1,"Mr","Vartanian",4,0,1.9775472339985,"",9
1204,NA,3,"Sadowitz, Mr. Harry",1,29,0,0,"LP 1588",7.575,"",3,"Mr","Sadowitz",4,0,2.02485335139543,"",8
1205,NA,3,"Carr, Miss. Jeannie",0,37,0,0,"368364",7.75,"",2,"Miss","Carr",3,0,2.04769284336526,"",9
1206,NA,1,"White, Mrs. John Stuart (Ella Holmes)",0,55,0,0,"PC 17760",135.6333,"C32",1,"Mrs","White",5,0,4.90995492057888,"C",11
1207,NA,3,"Hagardon, Miss. Kate",0,17,0,0,"AQ/3. 30631",7.7333,"",2,"Miss","Hagardon",3,0,2.04553567965004,"",2
1208,NA,1,"Spencer, Mr. William Augustus",1,57,1,0,"PC 17569",146.5208,"B78",1,"Mr","Spencer",4,1,4.98716739790117,"B",11
1209,NA,2,"Rogers, Mr. Reginald Harry",1,19,0,0,"28004",10.5,"",3,"Mr","Rogers",4,0,2.35137525716348,"",9
1210,NA,3,"Jonsson, Mr. Nils Hilding",1,27,0,0,"350408",7.8542,"",3,"Mr","Jonsson",4,0,2.06104842056294,"",9
1211,NA,2,"Jefferys, Mr. Ernest Wilfred",1,22,2,0,"C.A. 31029",31.5,"",3,"Mr","Jefferys",4,2,3.44998754583159,"",4
1212,NA,3,"Andersson, Mr. Johan Samuel",1,26,0,0,"347075",7.775,"",3,"Mr","Andersson",4,0,2.0509134580653,"",9
1213,NA,3,"Krekorian, Mr. Neshan",1,25,0,0,"2654",7.2292,"F E57",1,"Mr","Krekorian",4,0,1.97812837997935,"F",9
1214,NA,2,"Nesson, Mr. Israel",1,26,0,0,"244368",13,"F2",3,"Mr","Nesson",4,0,2.56494935746154,"F",9
1215,NA,1,"Rowe, Mr. Alfred G",1,33,0,0,"113790",26.55,"",3,"Mr","Rowe",4,0,3.27902974768795,"",9
1216,NA,1,"Kreuchen, Miss. Emilie",0,39,0,0,"24160",211.3375,"",3,"Miss","Kreuchen",3,0,5.35345638166308,"",9
1217,NA,3,"Assam, Mr. Ali",1,23,0,0,"SOTON/O.Q. 3101309",7.05,"",3,"Mr","Assam",4,0,1.95302761682418,"",17
1218,NA,2,"Becker, Miss. Ruth Elizabeth",0,12,2,1,"230136",39,"F4",3,"Miss","Becker",3,3,3.66356164612965,"F",9
1219,NA,1,"Rosenshine, Mr. George (Mr George Thorne"")""",1,46,0,0,"PC 17585",79.2,"",1,"Mr","Rosenshine",4,0,4.37197629882038,"",11
1220,NA,2,"Clarke, Mr. Charles Valentine",1,29,1,0,"2003",26,"",3,"Mr","Clarke",4,1,3.25809653802148,"",9
1221,NA,2,"Enander, Mr. Ingvar",1,21,0,0,"236854",13,"",3,"Mr","Enander",4,0,2.56494935746154,"",9
1222,NA,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",0,48,0,2,"C.A. 33112",36.75,"",3,"Mrs","Davies",5,2,3.60413822565885,"",4
1223,NA,1,"Dulles, Mr. William Crothers",1,39,0,0,"PC 17580",29.7,"A18",1,"Mr","Dulles",4,0,3.39114704580865,"A",11
1224,NA,3,"Thomas, Mr. Tannous",1,29,0,0,"2684",7.225,"",1,"Mr","Thomas",4,0,1.9775472339985,"",9
1225,NA,3,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",0,19,1,1,"2653",15.7417,"",1,"Mrs","Nakid",5,2,2.75631324223972,"",9
1226,NA,3,"Cor, Mr. Ivan",1,27,0,0,"349229",7.8958,"",3,"Mr","Cor",4,0,2.06633097252974,"",9
1227,NA,1,"Maguire, Mr. John Edward",1,30,0,0,"110469",26,"C106",3,"Mr","Maguire",4,0,3.25809653802148,"C",9
1228,NA,2,"de Brito, Mr. Jose Joaquim",1,32,0,0,"244360",13,"",3,"Mr","de Brito",4,0,2.56494935746154,"",9
1229,NA,3,"Elias, Mr. Joseph",1,39,0,2,"2675",7.2292,"",1,"Mr","Elias",4,2,1.97812837997935,"",9
1230,NA,2,"Denbury, Mr. Herbert",1,25,0,0,"C.A. 31029",31.5,"",3,"Mr","Denbury",4,0,3.44998754583159,"",4
1231,NA,3,"Betros, Master. Seman",1,23.5,0,0,"2622",7.2292,"",1,"Master","Betros",1,0,1.97812837997935,"",9
1232,NA,2,"Fillbrook, Mr. Joseph Charles",1,18,0,0,"C.A. 15185",10.5,"",3,"Mr","Fillbrook",4,0,2.35137525716348,"",4
1233,NA,3,"Lundstrom, Mr. Thure Edvin",1,32,0,0,"350403",7.5792,"",3,"Mr","Lundstrom",4,0,2.02540765318735,"",9
1234,NA,3,"Sage, Mr. John George",1,39,1,9,"CA. 2343",69.55,"",3,"Mr","Sage",4,4,4.24204591836945,"",4
1235,NA,1,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",0,58,0,1,"PC 17755",512.3292,"B51 B53 B55",1,"Mrs","Cardeza",5,1,6.23896738717366,"B",11
1236,NA,3,"van Billiard, Master. James William",1,4,1,1,"A/5. 851",14.5,"",3,"Master","van Billiard",1,2,2.67414864942653,"",1
1237,NA,3,"Abelseth, Miss. Karen Marie",0,16,0,0,"348125",7.65,"",3,"Miss","Abelseth",3,0,2.03470564783844,"",9
1238,NA,2,"Botsford, Mr. William Hull",1,26,0,0,"237670",13,"",3,"Mr","Botsford",4,0,2.56494935746154,"",9
1239,NA,3,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",0,38,0,0,"2688",7.2292,"",1,"Mrs","Whabee",5,0,1.97812837997935,"",9
1240,NA,2,"Giles, Mr. Ralph",1,24,0,0,"248726",13.5,"",3,"Mr","Giles",4,0,2.60268968544438,"",9
1241,NA,2,"Walcroft, Miss. Nellie",0,31,0,0,"F.C.C. 13528",21,"",3,"Miss","Walcroft",3,0,3.04452243772342,"",6
1242,NA,1,"Greenfield, Mrs. Leo David (Blanche Strouse)",0,45,0,1,"PC 17759",63.3583,"D10 D12",1,"Mrs","Greenfield",5,1,4.14880591633814,"D",11
1243,NA,2,"Stokes, Mr. Philip Joseph",1,25,0,0,"F.C.C. 13540",10.5,"",3,"Mr","Stokes",4,0,2.35137525716348,"",6
1244,NA,2,"Dibden, Mr. William",1,18,0,0,"S.O.C. 14879",73.5,"",3,"Mr","Dibden",4,0,4.29728540621879,"",15
1245,NA,2,"Herman, Mr. Samuel",1,49,1,2,"220845",65,"",3,"Mr","Herman",4,3,4.17438726989564,"",9
1246,NA,3,"Dean, Miss. Elizabeth Gladys Millvina""""",0,0.17,1,2,"C.A. 2315",20.575,"",3,"Miss","Dean",3,3,3.02407674656313,"",4
1247,NA,1,"Julian, Mr. Henry Forbes",1,50,0,0,"113044",26,"E60",3,"Mr","Julian",4,0,3.25809653802148,"E",9
1248,NA,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)",0,59,2,0,"11769",51.4792,"C101",3,"Mrs","Brown",5,2,3.94117784259164,"C",9
1249,NA,3,"Lockyer, Mr. Edward",1,29,0,0,"1222",7.8792,"",3,"Mr","Lockyer",4,0,2.06422637587336,"",9
1250,NA,3,"O'Keefe, Mr. Patrick",1,29,0,0,"368402",7.75,"",2,"Mr","O'Keefe",4,0,2.04769284336526,"",9
1251,NA,3,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",0,30,1,0,"349910",15.55,"",3,"Mrs","Lindell",5,1,2.74406063862524,"",9
1252,NA,3,"Sage, Master. William Henry",1,14.5,8,2,"CA. 2343",69.55,"",3,"Master","Sage",1,4,4.24204591836945,"",4
1253,NA,2,"Mallet, Mrs. Albert (Antoinette Magnin)",0,24,1,1,"S.C./PARIS 2079",37.0042,"",1,"Mrs","Mallet",5,2,3.61103141971557,"",12
1254,NA,2,"Ware, Mrs. John James (Florence Louise Long)",0,31,0,0,"CA 31352",21,"",3,"Mrs","Ware",5,0,3.04452243772342,"",4
1255,NA,3,"Strilic, Mr. Ivan",1,27,0,0,"315083",8.6625,"",3,"Mr","Strilic",4,0,2.15900336451602,"",9
1256,NA,1,"Harder, Mrs. George Achilles (Dorothy Annan)",0,25,1,0,"11765",55.4417,"E50",1,"Mrs","Harder",5,1,4.01533201819219,"E",9
1257,NA,3,"Sage, Mrs. John (Annie Bullen)",0,40,1,9,"CA. 2343",69.55,"",3,"Mrs","Sage",5,4,4.24204591836945,"",4
1258,NA,3,"Caram, Mr. Joseph",1,31,1,0,"2689",14.4583,"",1,"Mr","Caram",4,1,2.67126864412075,"",9
1259,NA,3,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",0,22,0,0,"3101295",39.6875,"",3,"Miss","Riihivouri",3,0,3.68103627665291,"",9
1260,NA,1,"Gibson, Mrs. Leonard (Pauline C Boeson)",0,45,0,1,"112378",59.4,"",1,"Mrs","Gibson",5,1,4.0842942263686,"",9
1261,NA,2,"Pallas y Castello, Mr. Emilio",1,29,0,0,"SC/PARIS 2147",13.8583,"",1,"Mr","Pallas y Castello",4,0,2.62888433111635,"",12
1262,NA,2,"Giles, Mr. Edgar",1,21,1,0,"28133",11.5,"",3,"Mr","Giles",4,1,2.4423470353692,"",9
1263,NA,1,"Wilson, Miss. Helen Alice",0,31,0,0,"16966",134.5,"E39 E41",1,"Miss","Wilson",3,0,4.90156419904189,"E",9
1264,NA,1,"Ismay, Mr. Joseph Bruce",1,49,0,0,"112058",0,"B52 B54 B56",3,"Mr","Ismay",4,0,0,"B",9
1265,NA,2,"Harbeck, Mr. William H",1,44,0,0,"248746",13,"",3,"Mr","Harbeck",4,0,2.56494935746154,"",9
1266,NA,1,"Dodge, Mrs. Washington (Ruth Vidaver)",0,54,1,1,"33638",81.8583,"A34",3,"Mrs","Dodge",5,2,4.40498970368517,"A",9
1267,NA,1,"Bowen, Miss. Grace Scott",0,45,0,0,"PC 17608",262.375,"",1,"Miss","Bowen",3,0,5.5697747781408,"",11
1268,NA,3,"Kink, Miss. Maria",0,22,2,0,"315152",8.6625,"",3,"Miss","Kink",3,2,2.15900336451602,"",9
1269,NA,2,"Cotterill, Mr. Henry Harry""""",1,21,0,0,"29107",11.5,"",3,"Mr","Cotterill",4,0,2.4423470353692,"",9
1270,NA,1,"Hipkins, Mr. William Edward",1,55,0,0,"680",50,"C39",3,"Mr","Hipkins",4,0,3.91202300542815,"C",9
1271,NA,3,"Asplund, Master. Carl Edgar",1,5,4,2,"347077",31.3875,"",3,"Master","Asplund",1,4,3.4464097244837,"",9
1272,NA,3,"O'Connor, Mr. Patrick",1,29,0,0,"366713",7.75,"",2,"Mr","O'Connor",4,0,2.04769284336526,"",9
1273,NA,3,"Foley, Mr. Joseph",1,26,0,0,"330910",7.8792,"",2,"Mr","Foley",4,0,2.06422637587336,"",9
1274,NA,3,"Risien, Mrs. Samuel (Emma)",0,35,0,0,"364498",14.5,"",3,"Mrs","Risien",5,0,2.67414864942653,"",9
1275,NA,3,"McNamee, Mrs. Neal (Eileen O'Leary)",0,19,1,0,"376566",16.1,"",3,"Mrs","McNamee",5,1,2.77881927199042,"",9
1276,NA,2,"Wheeler, Mr. Edwin Frederick""""",1,29,0,0,"SC/PARIS 2159",12.875,"",3,"Mr","Wheeler",4,0,2.5552874465498,"",12
1277,NA,2,"Herman, Miss. Kate",0,24,1,2,"220845",65,"",3,"Miss","Herman",3,3,4.17438726989564,"",9
1278,NA,3,"Aronsson, Mr. Ernst Axel Algot",1,24,0,0,"349911",7.775,"",3,"Mr","Aronsson",4,0,2.0509134580653,"",9
1279,NA,2,"Ashby, Mr. John",1,57,0,0,"244346",13,"",3,"Mr","Ashby",4,0,2.56494935746154,"",9
1280,NA,3,"Canavan, Mr. Patrick",1,21,0,0,"364858",7.75,"",2,"Mr","Canavan",4,0,2.04769284336526,"",9
1281,NA,3,"Palsson, Master. Paul Folke",1,6,3,1,"349909",21.075,"",3,"Master","Palsson",1,4,3.04808750388792,"",9
1282,NA,1,"Payne, Mr. Vivian Ponsonby",1,23,0,0,"12749",93.5,"B24",3,"Mr","Payne",4,0,4.53796143629464,"B",9
1283,NA,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",0,51,0,1,"PC 17592",39.4,"D28",3,"Mrs","Lines",5,1,3.67376581630389,"D",11
1284,NA,3,"Abbott, Master. Eugene Joseph",1,13,0,2,"C.A. 2673",20.25,"",3,"Master","Abbott",1,2,3.00815479355255,"",4
1285,NA,2,"Gilbert, Mr. William",1,47,0,0,"C.A. 30769",10.5,"",3,"Mr","Gilbert",4,0,2.35137525716348,"",4
1286,NA,3,"Kink-Heilmann, Mr. Anton",1,29,3,1,"315153",22.025,"",3,"Mr","Kink-Heilmann",4,4,3.09217817182224,"",9
1287,NA,1,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",0,18,1,0,"13695",60,"C31",3,"Mrs","Smith",5,1,4.0943445622221,"C",9
1288,NA,3,"Colbert, Mr. Patrick",1,24,0,0,"371109",7.25,"",2,"Mr","Colbert",4,0,1.98100146886658,"",9
1289,NA,1,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)",0,48,1,1,"13567",79.2,"B41",1,"Mrs","Frolicher-Stehli",5,2,4.37197629882038,"B",9
1290,NA,3,"Larsson-Rondberg, Mr. Edvard A",1,22,0,0,"347065",7.775,"",3,"Mr","Larsson-Rondberg",4,0,2.0509134580653,"",9
1291,NA,3,"Conlon, Mr. Thomas Henry",1,31,0,0,"21332",7.7333,"",2,"Mr","Conlon",4,0,2.04553567965004,"",9
1292,NA,1,"Bonnell, Miss. Caroline",0,30,0,0,"36928",164.8667,"C7",3,"Miss","Bonnell",3,0,5.10513726860277,"C",9
1293,NA,2,"Gale, Mr. Harry",1,38,1,0,"28664",21,"",3,"Mr","Gale",4,1,3.04452243772342,"",9
1294,NA,1,"Gibson, Miss. Dorothy Winifred",0,22,0,1,"112378",59.4,"",1,"Miss","Gibson",3,1,4.0842942263686,"",9
1295,NA,1,"Carrau, Mr. Jose Pedro",1,17,0,0,"113059",47.1,"",3,"Mr","Carrau",4,0,3.85227300102237,"",9
1296,NA,1,"Frauenthal, Mr. Isaac Gerald",1,43,1,0,"17765",27.7208,"D40",1,"Mr","Frauenthal",4,1,3.32218303393412,"D",9
1297,NA,2,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",1,20,0,0,"SC/PARIS 2166",13.8625,"D38",1,"Mr","Nourney",4,0,2.62918735267649,"D",12
1298,NA,2,"Ware, Mr. William Jeffery",1,23,1,0,"28666",10.5,"",3,"Mr","Ware",4,1,2.35137525716348,"",9
1299,NA,1,"Widener, Mr. George Dunton",1,50,1,1,"113503",211.5,"C80",1,"Mr","Widener",4,2,5.35422499848633,"C",9
1300,NA,3,"Riordan, Miss. Johanna Hannah""""",0,22,0,0,"334915",7.7208,"",2,"Miss","Riordan",3,0,2.04391798561079,"",9
1301,NA,3,"Peacock, Miss. Treasteall",0,3,1,1,"SOTON/O.Q. 3101315",13.775,"",3,"Miss","Peacock",3,2,2.62285535503898,"",17
